Time,CPU,MEMORY
1745196873.26757,548.3833333333223,561.0906012701199
1745196883.812596,549.7166666666604,557.3627049443168
1745196894.469391,563.5570273694087,561.1750604951579
1745196905.0043159,564.4166666666782,557.2824432269646
1745196915.687756,562.6833333333434,557.0270675207761
1745196926.357486,547.8999999999905,556.8853196447666
1745196937.143798,547.6666666666612,557.0536389152713
1745196948.528248,550.9999999999976,556.99550134386
1745196959.159627,551.816666666679,557.115022932198
1745196969.704816,553.5333333333438,557.1250120826556
1745196980.173179,549.9333333333349,557.1518332928085
1745196990.705276,550.1666666666703,557.2659107226787
1745197001.229463,550.4395636137438,557.7156277124719
1745197011.871327,549.7333333333276,557.3153577422696
1745197022.632851,548.5833333333267,557.5690353120638
1745197033.2664251,546.910445837213,557.2918330211058
1745197043.898269,546.5999999999985,557.4400237990803
1745197054.48929,546.3333333333261,557.0934959697192
1745197065.0599449,548.4166666666624,557.6220283783811
1745197075.7768152,549.4269751316752,557.5414650286841
1745197086.325834,550.0333333333401,557.3846832013932
1745197096.9770749,549.3333333333279,557.7200729950523
1745197107.439748,557.6864231273481,561.7746163378097
1745197117.895082,575.3333333333406,562.2085002998596
1745197128.486876,592.6166666666753,562.3287210479709
1745197139.181611,600.9302409049453,562.387358131055
1745197149.8624818,600.4500000000007,562.2400164587222
1745197160.435227,598.5916666666617,562.595934224419
1745197170.968781,599.7833333333347,562.4538366670283
1745197181.564896,602.3666666666819,562.5641682363527
1745197192.093493,603.4666666666635,562.601278479295
1745197202.539659,601.9666666666672,562.8780810707435
1745197213.166365,606.0616043172549,564.7762915106539
1745197223.853537,619.3999999999929,564.9329230819928
1745197234.452181,622.0883281633779,565.2306532221523
1745197245.004064,590.1833333333343,565.5340273674036
1745197255.686335,589.788160789279,565.6194357420484
1745197266.2292402,607.383333333352,565.3997715892758
1745197276.9004002,618.8666666666631,565.6343695940833
1745197287.4657762,630.6622297042292,565.3010776338581
1745197298.13404,642.6535786503003,565.4478198651567
1745197308.7027378,627.8735009832491,565.6649867038155
1745197319.3747609,619.6333333333254,565.6551972142062
1745197329.899803,623.1524882503816,565.6875625497578
1745197340.561644,641.2273977397584,564.3456544341485
1745197351.2296152,643.8833333333454,564.5497853672441
1745197361.777865,627.1031669094531,564.5568279152027
1745197372.536441,606.0666666666748,561.1179729535212
1745197383.183754,598.6166666666486,562.0038212518717
1745197393.736598,598.6726498362169,563.1020911398248
1745197404.450887,598.2626703996311,557.5990538475237
1745197415.084851,597.9333333333458,560.3046467897979
1745197425.743069,598.1471086961192,562.0559650954242
1745197436.209564,597.9333333333155,562.7981675799249
1745197447.171335,597.7499999999964,562.9219346171915
1745197457.747632,598.9263256377035,562.9322735180818
1745197468.4151008,598.4500000000207,562.5676650701948
1745197479.041493,598.6666666666588,562.3666311483717
1745197489.659173,596.4730795724716,562.2610445449624
1745197500.23356,597.5000000000091,562.8225913282413
1745197511.003943,598.6166666666728,562.3996456343243
1745197521.907564,598.6602895748739,562.6033267416647
1745197532.876919,599.5833333333121,562.4124818762455
1745197543.511669,599.3666666666832,562.4126316900476
1745197554.1163871,601.3666666666601,562.5469872571637
1745197564.9028978,631.7166666666708,555.0118838855149
1745197575.526165,660.9537715732558,559.2222596587377
1745197586.029429,676.9333333333241,561.3354890833996
1745197596.598335,647.4666666666781,558.4271640341129
1745197607.29727,617.3790291024891,560.1961634708248
1745197617.9705641,600.8166666666724,561.2284041987765
1745197628.665604,604.4000000000051,556.625100491514
1745197639.2908108,605.2999999999823,556.735282079571
1745197649.8797598,604.7166666666697,554.069796244967
1745197660.576481,598.0833333333157,555.7264162377016
1745197670.99499,601.9500000000183,556.3905525776283
1745197681.952807,603.716666666669,556.2823688682734
1745197692.621311,605.3166666666675,556.4861499786167
1745197703.2161112,602.6166666666571,556.6195567293596
1745197713.736871,601.0833333333297,556.7400770260451
1745197724.4080389,639.8333333333388,555.8082784498189
1745197735.045198,657.2166666666606,561.6173866294337
1745197745.5561652,641.3499999999991,561.8718131926012
1745197756.0103428,621.0333333333317,562.185925867978
1745197766.626815,606.0666666666657,562.1690939850278
1745197777.387788,607.8999999999967,562.2784265291855
1745197787.9870238,605.2999999999944,562.6115186809049
1745197798.508256,604.449999999994,562.5936878399187
1745197809.241004,600.9666666666757,563.0261233731894
1745197819.723579,604.0212445422243,563.3065220936796
1745197830.157082,614.8833333333278,559.6279208038027
1745197840.874479,628.9166666666612,562.9694833417349
1745197851.396034,612.1620595392861,563.3261002261182
1745197862.012074,588.2500000000042,557.425687378275
1745197872.652,561.4333333333312,557.5991010551686
1745197883.193016,543.5166666666494,557.4744351052033
1745197893.7166238,542.6333333333423,557.6331644951082
1745197904.287141,560.4166666666697,558.4774075830911
1745197914.758406,577.0166666666834,562.8388234389442
1745197925.444015,595.5305187012584,563.594112217765
1745197936.071307,600.4046278705489,558.8240875175039
1745197946.697841,614.8999999999858,561.850985212951
1745197957.387668,605.5999054648058,563.0684270323084
1745197967.8423522,584.9787412074598,563.295433188838
1745197978.3144152,572.1666666666715,563.2727076530523
1745197988.972609,571.5936240193806,563.6710797569605
1745197999.6022542,561.8833333333229,564.4504424260464
1745198010.1181881,552.6000000000053,564.2565007965984
1745198020.770561,534.8000000000078,564.2930616626111
1745198031.337183,529.8500000000029,564.5880945367592
1745198041.881587,538.3166666666664,564.6275521214789
1745198052.4567082,557.9833333333318,565.1627272241718
1745198062.98986,570.9499999999935,565.5749843695198
1745198073.561996,566.0833333333328,565.5458657512246
1745198084.245783,533.0999999999949,565.8290615194301
