Time,CPU,MEMORY
1745411945.8300622,158.65833333338134,72.38582750115218
1745411956.304744,161.441666666639,72.5597985614072
1745411966.801853,162.53333333332807,72.42405385308321
1745411977.336504,168.0500000000029,72.49893976708262
1745411987.817271,165.2833333333183,72.52813806185192
1745411998.230957,163.97500000000343,72.53020234033147
1745412008.6603599,158.85833333333719,72.61359405673288
1745412019.193069,158.90833333340802,72.60222812942402
1745412029.600673,158.9083333333474,72.5034911224557
1745412040.116968,169.53333333331105,72.54112060952701
1745412050.587208,172.8083333333052,72.3960493929094
1745412061.009293,172.79166666664727,72.49421433271333
1745412071.49069,167.36666666667594,72.51276792381454
1745412081.97951,167.30833333333675,72.5967565304117
1745412092.5049531,167.46666666665988,72.5202789003989
1745412102.988086,172.16666666668365,72.4202486552707
1745412113.393307,171.33333333328966,72.49267235260169
1745412123.7959628,174.30000000002718,72.43405194262908
1745412134.325195,162.96666666666474,72.71536530164339
1745412144.7907,159.75833333333867,72.64030528863749
1745412155.192675,159.31666666666086,72.72827321160618
1745412165.659737,160.68333333330276,72.9024183810553
1745412176.14482,173.9666666666866,72.85190582564013
1745412186.6197891,188.34166666667443,72.85551207528084
1745412197.046131,186.90000000005966,72.88901303902392
1745412207.521097,174.0166666667089,72.69114114798694
1745412217.959861,159.50000000001938,72.69022095490226
1745412228.402546,159.52499999995777,72.68604266785587
1745412238.816204,158.24166666661768,72.64231985694103
1745412249.301516,160.23333333333235,72.62483571682546
1745412259.739605,169.0416666666473,72.61938902750413
1745412270.1969652,168.99166666667344,72.67286117288732
1745412280.707289,179.5249999999457,72.65977912355112
1745412291.129759,184.30000000002718,72.61190288958821
1745412301.5484931,184.28333333336923,72.49040912460188
1745412312.014068,171.77500000002814,72.30290835984785
1745412322.544768,158.16666666664486,72.42843117507236
1745412333.067565,169.35000000000096,72.41965177896152
1745412343.598811,192.1833333333537,72.4683487365315
1745412354.1404018,203.08333333330665,72.55741097269028
1745412364.605408,213.38333333335567,72.5584555521869
1745412375.0718238,207.09166666665016,72.55121816924952
1745412385.619533,203.658333333345,72.57270651212662
1745412396.214519,199.3666666666104,72.48210229294897
1745412406.679445,187.71666666666232,72.39162240906582
1745412417.228344,189.64999999998935,72.63423680158199
1745412427.777559,173.40833333334257,72.51610061189274
1745412438.267408,167.5500000000102,72.59210569473623
1745412448.813034,158.1500000000354,72.56905049529148
1745412459.28544,158.35833333336876,72.52030378163633
1745412469.824362,169.9249999999544,72.51978149419213
1745412480.244261,186.54166666665938,72.4374094952004
1745412490.675371,203.0083333333338,72.59389642556458
1745412501.15748,208.01666666666276,72.50346630097074
1745412511.670007,208.12499999997573,72.60275040454658
1745412522.023733,208.24166666671468,72.65905786230837
1745412532.54093,206.86666666665892,72.70484496878726
1745412543.029261,209.6833333333416,72.71931975725785
1745412553.4531698,204.44166666665598,72.55783380895987
1745412563.932845,178.42500000001263,72.65798842554952
1745412574.394937,174.43333333332703,72.69979619188578
1745412584.930698,182.475000000001,72.78997762530508
1745412595.410281,194.65000000001356,72.73613237962206
1745412605.8906538,186.4166666666885,72.804253439606
1745412616.637774,183.04166666667393,72.69032044049948
1745412627.572513,182.27499999998452,72.64172294984017
1745412638.091868,183.2249999999961,72.6928324009624
1745412648.5876648,181.34166666665504,72.63174974550904
1745412659.08038,170.09166666666715,72.61628010328066
1745412669.485924,163.8833333333241,72.56910025808799
1745412679.898814,158.30833333337068,72.57186089541207
1745412690.243108,158.26666666667734,72.58849944033265
1745412700.675533,158.32499999999223,72.59183213471393
1745412711.203268,160.94166666662204,72.50142689209977
1745412721.692607,156.7500000000049,72.50503312012196
1745412732.141867,151.53333333337895,72.6271984048947
1745412742.467691,132.09166666667443,72.51915973890327
1745412752.9466722,126.00000000002183,72.50923631475624
